Alloy ID,Alloy ,Al,Co,Cr,Fe,Ni,Cu,Mn,Ti,V,Nb,Mo,Zr,Hf,Ta,W,C,Mg,Zn,Si,Re,N,Sc,Li,Sn,Be,Num_of_Elem,Density_calc,dHmix,dSmix,dGmix,Tm,n.Para,Atom.Size.Diff,Elect.Diff,VEC,Sythesis_Route,Hot-Cold_Working,Homogenization_Temp,Homogenization_Time,Annealing_Temp,Annealing_Time_(min),HPR,Microstructure_,Multiphase,IM_Structure,Microstructure,Phases,References
Alloy 0777,Al22.5Ti22.5Ni20Cu20Fe15,0.225,0,0,0.15,0.2,0.2,0,0.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5.896768301,-19.955,13.29971261,314.8955816,1212.611429,0.990238037,7.168103603,0.157765451,6.975,AC,,,,25,30,,FCC1+FCC2,D,,FCC,FCC_SS,10.1016/j.apsusc.2015.07.207
Alloy 0778,Al22.5Ti22.5Ni20Cu20Fe15,0.225,0,0,0.15,0.2,0.2,0,0.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5.896768301,-19.955,13.29971261,314.8955816,1212.611429,0.990238037,7.168103603,0.157765451,6.975,AC,,,,500,30,,FCC1+FCC2,D,,FCC,FCC_SS,10.1016/j.apsusc.2015.07.207
Alloy 0779,Al22.5Ti22.5Ni20Cu20Fe15,0.225,0,0,0.15,0.2,0.2,0,0.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5.896768301,-19.955,13.29971261,314.8955816,1212.611429,0.990238037,7.168103603,0.157765451,6.975,AC,,,,700,30,,FCC1+FCC2,D,,FCC,FCC_SS,10.1016/j.apsusc.2015.07.207
Alloy 0780,Al22.5Ti22.5Ni20Cu20Fe15,0.225,0,0,0.15,0.2,0.2,0,0.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5.896768301,-19.955,13.29971261,314.8955816,1212.611429,0.990238037,7.168103603,0.157765451,6.975,AC,,,,900,30,,FCC1+FCC2,D,,FCC,FCC_SS,10.1016/j.apsusc.2015.07.207
Alloy 0781,AlTiNiCuFe,0.2,0,0,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6.121404056,-17.6,13.38161053,320.041837,1232.807266,1.145007591,7.162214461,0.153544782,7.2,AC,,,,25,30,,FCC1+FCC2,D,,FCC,FCC_SS,10.1016/j.apsusc.2015.07.207
Alloy 0782,AlTiNiCuFe,0.2,0,0,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6.121404056,-17.6,13.38161053,320.041837,1232.807266,1.145007591,7.162214461,0.153544782,7.2,AC,,,,500,30,,FCC1+FCC2,D,,FCC,FCC_SS,10.1016/j.apsusc.2015.07.207
Alloy 0783,AlTiNiCuFe,0.2,0,0,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6.121404056,-17.6,13.38161053,320.041837,1232.807266,1.145007591,7.162214461,0.153544782,7.2,AC,,,,700,30,,FCC1+FCC2,D,,FCC,FCC_SS,10.1016/j.apsusc.2015.07.207
Alloy 0784,AlTiNiCuFe,0.2,0,0,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6.121404056,-17.6,13.38161053,320.041837,1232.807266,1.145007591,7.162214461,0.153544782,7.2,AC,,,,900,30,,FCC1+FCC2,D,,FCC,FCC_SS,10.1016/j.apsusc.2015.07.207
Alloy 0785,Al0.5CoCrFeNiTi0.5,0.1,0.2,0.2,0.2,0.2,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6.952532663,-15.52,14.53423972,379.4703095,1468.224762,1.630770505,6.252018873,0.13163966,7.3,AC,,,,,,,FCC + BCC,D,,FCC + BCC,FCC_PLUS_BCC,10.1016/j.jallcom.2018.01.247
Alloy 0786,Al0.8CoCrFeNiTi0.2,0.16,0.2,0.2,0.2,0.2,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6.318504962,-21.97777778,14.84171088,371.6384062,1439.660858,1.156670333,7.321195919,0.14400463,6.7,AC,,,,,,,FCC + BCC,D,,FCC + BCC,FCC_PLUS_BCC,10.1016/j.jallcom.2018.01.247
Alloy 0787,AlCoCrFeNi,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6.72,-12.32,13.38,437.2111258,1684.09,1.83,5.25,0.12,7.2,AC,,,,,,,BCC,S,,BCC,BCC_SS,10.1016/j.jallcom.2018.01.247
Alloy 0788,HfNbTaTiZr,0,0,0,0,0,0,0,0.2,0,0.2,0,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,5,9.9,2.72,13.38,655.02398,2523,12.41,4.01,0.12,4.4,AC,CW,,,,,,BCC,S,,BCC,BCC_SS,10.1007/s11661-018-4646-8
Alloy 0789,HfNbTaTiZr,0,0,0,0,0,0,0,0.2,0,0.2,0,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,5,9.9,2.72,13.38,655.02398,2523,12.41,4.01,0.12,4.4,AC,CW,1200,1400,800,240,,BCC1 + BCC2,D,,BCC,BCC_SS,10.1007/s11661-018-4646-8
Alloy 0790,HfNbTaTiZr,0,0,0,0,0,0,0,0.2,0,0.2,0,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,5,9.9,2.72,13.38,655.02398,2523,12.41,4.01,0.12,4.4,AC,CW,1200,1400,800,960,,BCC1 + BCC2,D,,BCC,BCC_SS,10.1007/s11661-018-4646-8
Alloy 0791,HfNbTaTiZr,0,0,0,0,0,0,0,0.2,0,0.2,0,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,5,9.9,2.72,13.38,655.02398,2523,12.41,4.01,0.12,4.4,AC,CW,1200,1400,800,3840,,BCC1 + BCC2,D,,BCC,BCC_SS,10.1007/s11661-018-4646-8
Alloy 0792,HfNbTaTiZr,0,0,0,0,0,0,0,0.2,0,0.2,0,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,5,9.9,2.72,13.38,655.02398,2523,12.41,4.01,0.12,4.4,AC,CW,1200,1400,800,15360,,BCC1 + BCC2,D,,BCC,BCC_SS,10.1007/s11661-018-4646-8
Alloy 0793,HfNbTaTiZr,0,0,0,0,0,0,0,0.2,0,0.2,0,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,5,9.9,2.72,13.38,655.02398,2523,12.41,4.01,0.12,4.4,AC,CW,1200,1400,1100,30,,BCC1 + BCC2,D,,BCC,BCC_SS,10.1007/s11661-018-4646-8
Alloy 0794,HfNbTaTiZr,0,0,0,0,0,0,0,0.2,0,0.2,0,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,5,9.9,2.72,13.38,655.02398,2523,12.41,4.01,0.12,4.4,AC,CW,1200,1400,1100,60,,BCC1 + BCC2,D,,BCC,BCC_SS,10.1007/s11661-018-4646-8
Alloy 0795,HfNbTaTiZr,0,0,0,0,0,0,0,0.2,0,0.2,0,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,5,9.9,2.72,13.38,655.02398,2523,12.41,4.01,0.12,4.4,AC,CW,1200,1400,1100,120,,BCC1 + BCC2,D,,BCC,BCC_SS,10.1007/s11661-018-4646-8
Alloy 0796,CoCrFeNiMnC0.01,0,0.199600798,0.199600798,0.199600798,0.199600798,0,0.199600798,0,0,0,0,0,0,0,0,0.001996008,0,0,0,0,0,0,0,0,0,6,8.017003668,-4.554563528,13.47464902,386.5139946,1489.328683,5.214282666,3.704143663,0.142584003,7.992015968,AC,CW,1000,1440,,,,FCC,S,,FCC,FCC_SS,10.1016/j.jallcom.2016.09.208
Alloy 0797,CoCrFeNiMnC0.01,0,0.199600798,0.199600798,0.199600798,0.199600798,0,0.199600798,0,0,0,0,0,0,0,0,0.001996008,0,0,0,0,0,0,0,0,0,6,8.017003668,-4.554563528,13.47464902,386.5139946,1489.328683,5.214282666,3.704143663,0.142584003,7.992015968,AC,CW,1000,1440,700,30,,FCC,S,,FCC,FCC_SS,10.1016/j.jallcom.2016.09.208
Alloy 0798,CoCrFeNiMnC0.01,0,0.199600798,0.199600798,0.199600798,0.199600798,0,0.199600798,0,0,0,0,0,0,0,0,0.001996008,0,0,0,0,0,0,0,0,0,6,8.017003668,-4.554563528,13.47464902,386.5139946,1489.328683,5.214282666,3.704143663,0.142584003,7.992015968,AC,CW,1000,1440,800,30,,FCC,S,,FCC,FCC_SS,10.1016/j.jallcom.2016.09.208
Alloy 0799,CoCrFeNiMnC0.01,0,0.199600798,0.199600798,0.199600798,0.199600798,0,0.199600798,0,0,0,0,0,0,0,0,0.001996008,0,0,0,0,0,0,0,0,0,6,8.017003668,-4.554563528,13.47464902,386.5139946,1489.328683,5.214282666,3.704143663,0.142584003,7.992015968,AC,CW,1000,1440,900,30,,FCC,S,,FCC,FCC_SS,10.1016/j.jallcom.2016.09.208
Alloy 0800,CoCrFeNiMnC0.01,0,0.199600798,0.199600798,0.199600798,0.199600798,0,0.199600798,0,0,0,0,0,0,0,0,0.001996008,0,0,0,0,0,0,0,0,0,6,8.017003668,-4.554563528,13.47464902,386.5139946,1489.328683,5.214282666,3.704143663,0.142584003,7.992015968,AC,CW,1000,1440,1100,30,,FCC,S,,FCC,FCC_SS,10.1016/j.jallcom.2016.09.208
Alloy 0801,Al0.3CoCrFeNi,0.069767442,0.23255814,0.23255814,0.23255814,0.23255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.64,-7.27,12.83,469.9351993,1806.29,3.19,3.49,0.11,7.88,AC,CW,1150,60,,,,FCC,S,,FCC,FCC_SS,10.1016/j.matdes.2017.02.072
Alloy 0802,Al0.3CoCrFeNi,0.069767442,0.23255814,0.23255814,0.23255814,0.23255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.64,-7.27,12.83,469.9351993,1806.29,3.19,3.49,0.11,7.88,AC,CW,1150,2,,,,FCC,S,,FCC,FCC_SS,10.1016/j.matdes.2017.02.072
Alloy 0803,Al0.3CoCrFeNi,0.069767442,0.23255814,0.23255814,0.23255814,0.23255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.64,-7.27,12.83,469.9351993,1806.29,3.19,3.49,0.11,7.88,AC,CW,1150,2,620,3000,,FCC + Im,Im,B2 + L12,FCC + Im,Im,10.1016/j.matdes.2017.02.072
Alloy 0804,Al0.3CoCrFeNi,0.069767442,0.23255814,0.23255814,0.23255814,0.23255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.64,-7.27,12.83,469.9351993,1806.29,3.19,3.49,0.11,7.88,AC,,,,,,,FCC + Im,Im,B2 + L12,FCC + Im,Im,10.1016/j.jallcom.2008.12.088
Alloy 0805,Al0.3CoCrFeNi,0.069767442,0.23255814,0.23255814,0.23255814,0.23255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.64,-7.27,12.83,469.9351993,1806.29,3.19,3.49,0.11,7.88,AC,,,,700,4320,,FCC +Im,Im,L12,FCC + Im,Im,10.1016/j.jallcom.2008.12.088
Alloy 0806,Al0.3CoCrFeNi,0.069767442,0.23255814,0.23255814,0.23255814,0.23255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.64,-7.27,12.83,469.9351993,1806.29,3.19,3.49,0.11,7.88,AC,,,,900,4320,,FCC + Im,Im,B2,FCC + Im,Im,10.1016/j.jallcom.2008.12.088
Alloy 0807,CoCrNi,0,0.333333333,0.333333333,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8.28,-4.89,9.13,499.23715,1892,3.54,1.12,0.11,8.33,AC,CW,1200,1440,800,60,,FCC,S,,FCC,FCC_SS,10.1038/ncomms10602
Alloy 0808,CoCrNi,0,0.333333333,0.333333333,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8.28,-4.89,9.13,499.23715,1892,3.54,1.12,0.11,8.33,AC,CW,1200,1440,800,60,,FCC,S,,FCC,FCC_SS,10.1038/ncomms10602
Alloy 0809,CoCrFeMnNi,0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8.03,-4.16,13.38,467.623384,1801.2,5.79,0.92,0.14,8,AC,HW,1000,1441,1000,900,,FCC,S,,FCC,FCC_SS,10.1016/j.intermet.2013.03.018
Alloy 0810,CoCrFeMnNi,0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8.03,-4.16,13.38,467.623384,1801.2,5.79,0.92,0.14,8,AC,HW,1000,1441,1000,900,,FCC,S,,FCC,FCC_SS,10.1016/j.intermet.2013.03.018
Alloy 0811,CoCrFeMnNi,0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8.03,-4.16,13.38,467.623384,1801.2,5.79,0.92,0.14,8,AC,HW,1000,1441,1000,900,,FCC,S,,FCC,FCC_SS,10.1016/j.intermet.2013.03.018
Alloy 0812,CoCrFeMnNi,0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8.03,-4.16,13.38,467.623384,1801.2,5.79,0.92,0.14,8,AC,HW,1000,1441,1000,900,,FCC,S,,FCC,FCC_SS,10.1016/j.intermet.2013.03.018
Alloy 0813,CoCrFeMnNi,0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8.03,-4.16,13.38,467.623384,1801.2,5.79,0.92,0.14,8,AC,HW,1000,1441,1000,900,,FCC,S,,FCC,FCC_SS,10.1016/j.intermet.2013.03.018
Alloy 0814,CoCrFeMnNi,0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8.03,-4.16,13.38,467.623384,1801.2,5.79,0.92,0.14,8,AC,HW,1000,1441,1000,900,,FCC,S,,FCC,FCC_SS,10.1016/j.intermet.2013.03.018
Alloy 0815,CoCrFeMnNi,0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8.03,-4.16,13.38,467.623384,1801.2,5.79,0.92,0.14,8,AC,HW,1000,1441,1000,900,,FCC,S,,FCC,FCC_SS,10.1016/j.intermet.2013.03.018
Alloy 0816,CoCrFeNi,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8.17,-3.75,11.53,489.4027225,1871.75,5.75,1.03,0.1,8.25,AC,HW,1000,1441,1000,900,,FCC,S,,FCC,FCC_SS,10.1016/j.intermet.2013.03.018
Alloy 0817,CoCrFeNi,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8.17,-3.75,11.53,489.4027225,1871.75,5.75,1.03,0.1,8.25,AC,HW,1000,1441,1000,900,,FCC,S,,FCC,FCC_SS,10.1016/j.intermet.2013.03.018
Alloy 0818,CoCrFeNi,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8.17,-3.75,11.53,489.4027225,1871.75,5.75,1.03,0.1,8.25,AC,HW,1000,1441,1000,900,,FCC,S,,FCC,FCC_SS,10.1016/j.intermet.2013.03.018
Alloy 0819,CoCrFeNi,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8.17,-3.75,11.53,489.4027225,1871.75,5.75,1.03,0.1,8.25,AC,HW,1000,1441,1000,900,,FCC,S,,FCC,FCC_SS,10.1016/j.intermet.2013.03.018
Alloy 0820,CoCrFeNi,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8.17,-3.75,11.53,489.4027225,1871.75,5.75,1.03,0.1,8.25,AC,HW,1000,1441,1000,900,,FCC,S,,FCC,FCC_SS,10.1016/j.intermet.2013.03.018
Alloy 0821,CoCrFeNi,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8.17,-3.75,11.53,489.4027225,1871.75,5.75,1.03,0.1,8.25,AC,HW,1000,1441,1000,900,,FCC,S,,FCC,FCC_SS,10.1016/j.intermet.2013.03.018
Alloy 0822,CoCrFeNi,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8.17,-3.75,11.53,489.4027225,1871.75,5.75,1.03,0.1,8.25,AC,HW,1000,1441,1000,900,,FCC,S,,FCC,FCC_SS,10.1016/j.intermet.2013.03.018
Alloy 0823,Fe40Mn27Ni26Co5Cr2,0,0.05,0.02,0.4,0.26,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8.030897709,-3.4172,10.79468703,374.5031969,1428.295292,5.374742309,3.715774934,0.142942331,8.26,AC,CW,,,,,,FCC,S,,FCC,FCC_SS,10.1016/j.scriptamat.2013.09.030
Alloy 0824,Fe40Mn27Ni26Co5Cr2,0,0.05,0.02,0.4,0.26,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8.030897709,-3.4172,10.79468703,374.5031969,1428.295292,5.374742309,3.715774934,0.142942331,8.26,AC,HW,1200,120,,,,FCC,S,,FCC,FCC_SS,10.1016/j.scriptamat.2013.09.030
Alloy 0825,Fe40Mn27Ni26Co5Cr2,0,0.05,0.02,0.4,0.26,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8.030897709,-3.4172,10.79468703,374.5031969,1428.295292,5.374742309,3.715774934,0.142942331,8.26,AC,HW,1200,120,900,10,,FCC,S,,FCC,FCC_SS,10.1016/j.scriptamat.2013.09.030
Alloy 0826,Fe50Mn30Co10Cr10,0,0.1,0.1,0.5,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7.760129907,-0.92,9.713640154,388.6624044,1476.2,18.47017,3.833181374,0.132075736,7.6,AC,HW,1200,120,900,3,,FCC + Im,Im,eta,FCC + Im,Im,10.1038/nature17981
Alloy 0827,Fe50Mn30Co10Cr10,0,0.1,0.1,0.5,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7.760129907,-0.92,9.713640154,388.6624044,1476.2,18.47017,3.833181374,0.132075736,7.6,AC,HW,1200,120,900,3,CW,FCC + Im,Im,eta,FCC + Im,Im,10.1038/nature17981
Alloy 0828,Fe40Mn27Ni26Co5Cr2,0,0.05,0.02,0.4,0.26,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8.030897709,-3.4172,10.79468703,374.5031969,1428.295292,5.374742309,3.715774934,0.142942331,8.26,AC,HW,1200,120,,,,FCC,S,,FCC,FCC_SS,10.1007/s11837-014-1133-6
Alloy 0829,Fe40Mn27Ni26Co5Cr2,0,0.05,0.02,0.4,0.26,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8.030897709,-3.4172,10.79468703,374.5031969,1428.295292,5.374742309,3.715774934,0.142942331,8.26,AC,HW,1200,120,1200,120,CR,FCC,S,,FCC,FCC_SS,10.1007/s11837-014-1133-6
Alloy 0830,Fe40Mn40Co10Cr10,0,0.1,0.1,0.4,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7.715282655,-0.96,9.923722948,380.7230282,1447.2,17.78362164,4.045008413,0.138289551,7.5,AC,HW,1200,120,,,,FCC,S,,FCC,FCC_SS,10.1016/j.actamat.2015.04.014
Alloy 0831,CoCrFeMnNi,0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8.03,-4.16,13.38,467.623384,1801.2,5.79,0.92,0.14,8,AC,HW,1200,120,,,,FCC,S,,FCC,FCC_SS,10.1016/j.actamat.2017.07.023
Alloy 0832,Co20Cr20Fe34Mn20Ni6,0,0.2,0.2,0.34,0.06,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.889472741,-2.5472,12.48219162,390.9731112,1500.763656,8.692811777,3.302527895,0.129185758,7.72,AC,HW,1200,120,,,,FCC + Im,Im,eta,FCC + Im,Im,10.1016/j.actamat.2017.07.023
Alloy 0833,Co20Cr20Fe40Mn20,0,0.125,0.125,0.5,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7.831889625,-1.76,11.07635214,401.6319616,1533.4,11.36930907,3.316337271,0.124739729,7.6,AC,HW,1200,120,,,,FCC + Im,Im,eta,FCC + Im,Im,10.1016/j.actamat.2017.07.023
Alloy 0834,CrNbTiZr,0,0,0.25,0,0,0,0,0.25,0,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6.64,-5,11.53,588.2371325,2249.75,5.19,7.84,0.12,4.75,AC,,1200,120,1200,1400,,BCC + Im,Im,C15,BCC + Im,Im,10.1016/j.actamat.2012.11.032
Alloy 0835,AlNbTiV,0.25,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5.5,-16.25,11.53,510.3391989,1951.87,1.38,3.3,0.03,4.25,AC,,1200,1440,,,,BCC + Im,Im,Nb2Al,BCC + Im,Im,10.1016/j.jallcom.2015.08.224
Alloy 0836,AlNbTiV,0.25,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5.5,-16.25,11.53,510.3391989,1951.87,1.38,3.3,0.03,4.25,AC,,1200,1440,,,,BCC + Im,Im,Nb2Al,BCC + Im,Im,10.1016/j.jallcom.2015.08.224
Alloy 0837,AlCrNbTiV,0.2,0,0.2,0,0,0,0,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5.765972232,-14.56,13.38161053,432.9526956,1667.706423,1.783776424,5.90234915,0.039698866,4.6,AC,,1200,1440,,,,BCC + Im,Im,C14,BCC + Im,Im,10.1016/j.jallcom.2015.08.224
Alloy 0838,AlCrNbTiV,0.2,0,0.2,0,0,0,0,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5.765972232,-14.56,13.38161053,432.9526956,1667.706423,1.783776424,5.90234915,0.039698866,4.6,AC,,1200,1440,,,,BCC + Im,Im,C14,BCC + Im,Im,10.1016/j.jallcom.2015.08.224
Alloy 0839,AlCrNbTiV,0.2,0,0.2,0,0,0,0,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5.765972232,-14.56,13.38161053,432.9526956,1667.706423,1.783776424,5.90234915,0.039698866,4.6,AC,,1200,1440,,,,BCC + Im,Im,C14,BCC + Im,Im,10.1016/j.jallcom.2015.08.224
Alloy 0840,AlCrNbTiV,0.2,0,0.2,0,0,0,0,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5.765972232,-14.56,13.38161053,432.9526956,1667.706423,1.783776424,5.90234915,0.039698866,4.6,AC,,1200,1440,,,,BCC + Im,Im,C14,BCC + Im,Im,10.1016/j.jallcom.2015.08.224
Alloy 0841,Al18Cr28Nb18Ti18V18,0.18,0.28,0,0,0,0,0,0.18,0.18,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5.878231664,-13.6656,13.22901807,437.5084867,1684.261071,1.894876656,6.31973639,0.040764691,4.74,AC,,1200,1440,,,,BCC + Im,Im,C14,BCC + Im,Im,10.1016/j.jallcom.2015.08.224
Alloy 0842,Al18Cr28Nb18Ti18V18,0.18,0.28,0,0,0,0,0,0.18,0.18,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5.878231664,-13.6656,13.22901807,437.5084867,1684.261071,1.894876656,6.31973639,0.040764691,4.74,AC,,1200,1440,,,,BCC + Im,Im,C14,BCC + Im,Im,10.1016/j.jallcom.2015.08.224
Alloy 0843,Al18Cr28Nb18Ti18V18,0.18,0.28,0,0,0,0,0,0.18,0.18,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5.878231664,-13.6656,13.22901807,437.5084867,1684.261071,1.894876656,6.31973639,0.040764691,4.74,AC,,1200,1440,,,,BCC + Im,Im,C14,BCC + Im,Im,10.1016/j.jallcom.2015.08.224
Alloy 0844,Al18Cr28Nb18Ti18V18,0.18,0.28,0,0,0,0,0,0.18,0.18,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5.878231664,-13.6656,13.22901807,437.5084867,1684.261071,1.894876656,6.31973639,0.040764691,4.74,AC,,1200,1440,,,,BCC + Im,Im,C14,BCC + Im,Im,10.1016/j.jallcom.2015.08.224
Alloy 0845,Al8Co17Cr17Cu8Fe17Ni33,0.08,0.17,0.17,0.17,0.33,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7.736324934,-5.1292,13.91569271,365.6751229,1411.433429,4.570331696,3.985354213,0.108064795,8.33,AC,,,,700,300,,FCC + Im,Im,L12,FCC + Im,Im,10.1007/s11837-013-0756-3
Alloy 0846,Al8Co17Cr17Cu8Fe17Ni33,0.08,0.17,0.17,0.17,0.33,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7.736324934,-5.1292,13.91569271,365.6751229,1411.433429,4.570331696,3.985354213,0.108064795,8.33,AC,,,,700,300,,FCC + Im,Im,L12,FCC + Im,Im,10.1007/s11837-013-0756-3
Alloy 0847,Al8Co17Cr17Cu8Fe17Ni33,0.08,0.17,0.17,0.17,0.33,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7.736324934,-5.1292,13.91569271,365.6751229,1411.433429,4.570331696,3.985354213,0.108064795,8.33,AC,,,,1150,300,,FCC + Im,Im,L12,FCC + Im,Im,10.1007/s11837-013-0756-3
Alloy 0848,Al8Co17Cr17Cu8Fe17Ni33,0.08,0.17,0.17,0.17,0.33,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7.736324934,-5.1292,13.91569271,365.6751229,1411.433429,4.570331696,3.985354213,0.108064795,8.33,AC,,,,1150,300,,FCC + Im,Im,L12,FCC + Im,Im,10.1007/s11837-013-0756-3
Alloy 0849,HfNbTiZr,0,0,0,0,0,0,0,0.25,0,0.25,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,4,8.4,2.5,11.53,609.5544375,2331.25,10.75,4.12,0.13,4.25,AC,CW,1000,30,,,,BCC,S,,BCC,BCC_SS,10.1016/j.msea.2018.03.071
Alloy 0850,Al3(HfNbTiZr)97,0.03,0,0,0,0,0,0,0.2425,0,0.2425,0,0.2425,0.2425,0,0,0,0,0,0,0,0,0,0,0,0,5,8.023425953,-14.01996054,12.1095258,496.6971104,1903.906733,1.88039935,4.645486222,0.124723309,3.983957219,AC,CW,1000,30,,,,BCC,S,,BCC,BCC_SS,10.1016/j.msea.2018.03.071
